Sigla,Code,Munic,1996,2000,2007,2010
BA,2926400,Riacho de Santana,19105,17632,17138,17555
BA,2926509,Ribeira do Amparo,12073,12444,12176,12355
BA,2926608,Ribeira do Pombal,19473,20887,19388,17762
BA,2926657,Ribeirão do Largo,10395,10852,8208,3955
BA,2926707,Rio de Contas,8197,8251,7444,6698
BA,2926806,Rio do Antônio,9457,9525,9473,8822
BA,2926905,Rio do Pires,7213,7700,6632,6651
BA,2927002,Rio Real,13292,13217,13678,13854
BA,2927101,Rodelas,1177,1474,1544,1235
BA,2927200,Ruy Barbosa,9542,8763,8256,7794
BA,2927309,Salinas da Margarida,5432,5766,7349,7496
BA,2927408,Salvador,2075,1005,,733
BA,2927507,Santa Bárbara,11640,10766,11415,10395
BA,2927606,Santa Brígida,13382,12495,10543,9449
BA,2927705,Santa Cruz Cabrália,7576,10361,7342,7262
BA,2927804,Santa Cruz da Vitória,2434,2037,1298,1597
BA,2927903,Santa Inês,609,653,1080,849
BA,2928000,Santaluz,17687,12989,13269,13043
BA,2928059,Santa Luzia,8176,7174,6790,5272
BA,2928109,Santa Maria da Vitória,20041,18474,17417,16493
BA,2928208,Santana,11603,11643,12601,11267
BA,2928307,Santanópolis,7713,7394,7655,7092
BA,2928406,Santa Rita de Cássia,11723,11841,12625,11343
BA,2928505,Santa Teresinha,7261,6837,7633,7314
BA,2928604,Santo Amaro,13895,13909,14567,13034
BA,2928703,Santo Antônio de Jesus,11554,11123,10944,11686
BA,2928802,Santo Estêvão,24805,21452,20974,20190
BA,2928901,São Desidério,12004,11877,16922,19026
BA,2928950,São Domingos,5255,4815,4320,3310
BA,2929008,São Félix,5555,4951,5189,4833
BA,2929057,São Félix do Coribe,4272,3206,3057,2461
BA,2929107,São Felipe,12873,11978,11294,10485
BA,2929206,São Francisco do Conde,4791,4412,5899,5792
BA,2929255,São Gabriel,10584,8601,8292,7933
BA,2929305,São Gonçalo dos Campos,13653,13448,14862,16778
BA,2929354,São José da Vitória,3085,1056,684,553
BA,2929370,São José do Jacuípe,11720,3532,3754,3189
BA,2929404,São Miguel das Matas,7543,7248,7045,7054
BA,2929503,São Sebastião do Passé,10297,10411,8821,9041
BA,2929602,Sapeaçu,8957,8926,8418,8501
BA,2929701,Sátiro Dias,12287,13825,14191,14632
BA,2929750,Saubara,2823,117,346,253
BA,2929800,Saúde,10530,5497,5410,5199
BA,2929909,Seabra,23994,22673,21901,21521
BA,2930006,Sebastião Laranjeiras,4891,5644,6671,6287
BA,2930105,Senhor do Bonfim,29877,16380,17218,16853
BA,2930154,Serra do Ramalho,26772,28858,25707,25364
BA,2930204,Sento Sé,15311,15197,15453,15749
BA,2930303,Serra Dourada,13453,12638,11645,12110
BA,2930402,Serra Preta,16223,12034,8847,8481
BA,2930501,Serrinha,35769,37263,27217,29574
BA,2930600,Serrolândia,6609,6574,5141,5065
BA,2930709,Simões Filho,27959,17161,11645,12236
BA,2930758,Sítio do Mato,2991,5282,6138,5184
BA,2930766,Sítio do Quinto,10857,13369,9462,7420
BA,2930774,Sobradinho,1344,1715,2171,1998
BA,2930808,Souto Soares,14702,9715,11861,9860
BA,2930907,Tabocas do Brejo Velho,8695,9188,8573,7499
BA,2931004,Tanhaçu,14200,13027,11636,11723
BA,2931053,Tanque Novo,9432,10236,9376,8811
BA,2931103,Tanquinho,2493,2378,2179,2297
BA,2931202,Taperoá,11209,8410,9873,10023
BA,2931301,Tapiramutá,4063,4636,4721,3732
BA,2931350,Teixeira de Freitas,15367,8798,8618,9078
BA,2931400,Teodoro Sampaio,2817,2257,1757,1554
BA,2931509,Teofilândia,15417,14574,14608,14790
BA,2931608,Teolândia,9915,8966,8304,9768
BA,2931707,Terra Nova,1975,1744,1447,1315
BA,2931806,Tremedal,20879,17697,14593,13090
BA,2931905,Tucano,33197,32351,28966,30460
BA,2932002,Uauá,15854,16385,14588,13533
BA,2932101,Ubaíra,18660,12585,12192,10928
BA,2932200,Ubaitaba,10448,5272,2511,3093
BA,2932309,Ubatã,5515,3956,7324,7053
BA,2932408,Uibaí,6218,5734,5651,5314
BA,2932457,Umburanas,9585,7954,8682,9490
BA,2932507,Una,24937,15987,10846,9080
BA,2932606,Urandi,12802,11346,10349,10527
BA,2932705,Uruçuca,15531,6165,4434,4058
BA,2932804,Utinga,6969,5417,6208,5363
BA,2932903,Valença,24578,21625,24690,24305
BA,2933000,Valente,10301,9634,10010,11073
BA,2933059,Várzea da Roça,8776,7786,8123,7305
BA,2933109,Várzea do Poço,5831,2481,2980,2872
BA,2933158,Várzea Nova,4573,5471,5098,4520
BA,2933174,Varzedo,6300,6046,5981,5745
BA,2933208,Vera Cruz,1821,1878,2026,2323
BA,2933257,Vereda,6290,6174,5589,5421
BA,2933307,Vitória da Conquista,37860,36949,,32127
BA,2933406,Wagner,3307,2939,2659,2501
BA,2933455,Wanderley,8337,8171,6982,6607
BA,2933505,Wenceslau Guimarães,16854,17136,16937,14678
BA,2933604,Xique-Xique,12695,13153,13847,12995
BA,2999919,Trancoso,,,,
BA,2999929,Barcellos,,,,
BA,2999939,Olivença,,,,
BA,2999949,Villa Verde,,,,
CE,2300101,Abaiara,4742,5177,6089,5944
CE,2300150,Acarapé,4641,5902,6877,7356
CE,2300200,Acaraú,24071,24386,24988,29309
CE,2300309,Acopiara,27796,24907,24209,25932
CE,2300408,Aiuaba,11029,11290,11955,12252
CE,2300507,Alcântaras,6699,6786,7182,7323
CE,2300606,Altaneira,2052,1900,1932,1899
CE,2300705,Alto Santo,9041,9947,11645,8318
CE,2300754,Amontada,17840,20531,23388,23285
CE,2300804,Antonina do Norte,1983,2080,2104,1985
CE,2300903,Apuiarés,6807,7087,7593,8153
CE,2301000,Aquiraz,6118,5787,7371,5545
CE,2301109,Aracati,22265,22008,24307,25124
CE,2301208,Aracoiaba,12848,11859,11248,11654
CE,2301257,Ararendá,6769,5933,5786,5585
CE,2301307,Araripe,8905,9455,8363,7952
CE,2301406,Aratuba,9688,10202,9087,7760
CE,2301505,Arneiroz,5387,5392,4730,3771
CE,2301604,Assaré,11159,11454,11499,10493
CE,2301703,Aurora,15364,15127,13607,12741
CE,2301802,Baixio,3618,3139,2832,2722
CE,2301851,Banabuiú,8846,8551,9013,8562
CE,2301901,Barbalha,15679,16362,16253,17301
CE,2301950,Barreira,11398,10649,11226,11446
CE,2302008,Barro,9465,9141,8667,8354
CE,2302057,Barroquinha,6125,4825,5095,4706
CE,2302107,Baturité,10337,9015,8757,8884
CE,2302206,Beberibe,27789,22646,26274,27700
CE,2302305,Bela Cruz,17360,16773,17292,17881
CE,2302404,Boa Viagem,30447,29486,27768,25894
CE,2302503,Brejo Santo,16361,15806,15267,17138
CE,2302602,Camocim,14832,14764,15236,15501
CE,2302701,Campos Sales,7730,8431,7244,7425
CE,2302800,Canindé,29415,30028,29486,27598
CE,2302909,Capistrano,10614,10578,10613,10850
CE,2303006,Caridade,6740,7223,8321,8497
CE,2303105,Cariré,13550,13158,10711,10046
CE,2303204,Caririaçu,14701,15115,14528,12362
CE,2303303,Cariús,11908,11274,10971,10257
CE,2303402,Carnaubal,8324,8305,8384,8786
CE,2303501,Cascavel,7444,9676,9985,9985
CE,2303600,Catarina,7867,9082,8443,10017
CE,2303659,Catunda,5540,5218,5378,4557
CE,2303709,Caucaia,20411,24391,,35221
CE,2303808,Cedro,11094,10561,10127,9368
CE,2303907,Chaval,3418,3666,3399,3447
CE,2303931,Choró,9126,9152,9279,9059
CE,2303956,Chorozinho,6998,9238,7637,7489
CE,2304004,Coreaú,8843,8718,9059,7731
CE,2304103,Crateús,23362,23349,22539,20168
CE,2304202,Crato,17622,20729,18314,20512
CE,2304236,Croatá,9428,8766,10245,8031
CE,2304251,Cruz,10287,11561,12605,12910
CE,2304269,Deputado Irapuan Pinheiro,5997,5664,5391,4962
CE,2304277,Ererê,4344,4040,3636,3382
CE,2304285,Eusébio,,,,0
CE,2304301,Farias Brito,12533,11589,11153,10136
CE,2304350,Forquilha,6498,5869,6631,6313
CE,2304400,Fortaleza,,,,0
CE,2304459,Fortim,3887,3456,4483,5209
CE,2304509,Frecheirinha,5062,5373,5728,5355
CE,2304608,General Sampaio,3042,2550,3855,2570
CE,2304657,Graça,10473,9975,9600,9234
CE,2304707,Granja,24637,25920,26193,26753
CE,2304806,Granjeiro,3884,4061,3619,3259
CE,2304905,Groaíras,3182,3153,2957,3152
CE,2304954,Guaiúba,5640,4273,4944,5214
CE,2305001,Guaraciaba do Norte,19996,20211,19455,20372
CE,2305100,Guaramiranga,3841,3384,1920,1669
CE,2305209,Hidrolândia,8858,8565,8031,8271
CE,2305233,Horizonte,10331,5668,6203,4138
CE,2305266,Ibaretama,8293,9195,8538,8475
CE,2305308,Ibiapina,13577,13926,13401,13065
CE,2305332,Ibicuitinga,4974,5048,5398,5593
CE,2305357,Icapuí,10652,11390,12608,12605
CE,2305407,Icó,34931,36474,34445,34993
CE,2305506,Iguatu,23434,23249,22512,21868
CE,2305605,Independência,14183,14997,14580,14100
CE,2305654,Ipaporanga,8333,8044,7757,7207
CE,2305704,Ipaumirim,5458,5340,4952,4876
CE,2305803,Ipu,16855,16674,15942,14715
CE,2305902,Ipueiras,21428,22444,19797,19504
CE,2306009,Iracema,5551,4876,4336,3903
CE,2306108,Irauçuba,7969,8687,8559,7981
CE,2306207,Itaiçaba,2714,2907,3444,3037
CE,2306256,Itaitinga,3139,2671,2588,252
CE,2306306,Itapagé,14188,13634,13475,14360
CE,2306405,Itapipoca,38552,45888,47041,49156
CE,2306504,Itapiúna,7949,8592,9209,9807
CE,2306553,Itarema,16491,20446,20346,21533
CE,2306603,Itatira,9010,9511,9877,9372
CE,2306702,Jaguaretama,10874,10729,9643,9394
CE,2306801,Jaguaribara,4498,5191,3365,3187
CE,2306900,Jaguaribe,13900,14011,12782,11141
CE,2307007,Jaguaruana,15700,13155,12928,13101
CE,2307106,Jardim,18884,19056,17943,17694
CE,2307205,Jati,3957,4249,2871,3171
CE,2307254,Jijoca de Jericoacoara,8089,8655,10827,11446
CE,2307304,Juazeiro do Norte,9019,9906,,9811
CE,2307403,Jucás,11383,10776,10395,9657
CE,2307502,Lavras da Mangabeira,15169,14473,12918,12958
CE,2307601,Limoeiro do Norte,18780,21407,23101,23781
CE,2307635,Madalena,9083,9405,10823,9173
CE,2307650,Maracanaú,572,562,,1434
CE,2307700,Maranguape,20881,22867,22190,27252
CE,2307809,Marco,9044,8740,9070,9268
CE,2307908,Martinópole,1834,2115,2338,2207
CE,2308005,Massapê,9176,10401,10596,11208
CE,2308104,Mauriti,22319,24320,20402,20955
CE,2308203,Meruoca,5995,5712,5658,6273
CE,2308302,Milagres,14210,15668,15847,14760
CE,2308351,Milhã,7662,7974,7552,7117
CE,2308377,Miraíma,6668,6645,5923,5953
CE,2308401,Missão Velha,17361,19801,19073,18855
CE,2308500,Mombaça,24697,25163,25671,23874
CE,2308609,Monsenhor Tabosa,8568,8521,7786,7343
CE,2308708,Morada Nova,30194,30531,27944,26664
CE,2308807,Moraújo,3457,3694,4773,4466
CE,2308906,Morrinhos,9073,10182,12233,11088
CE,2309003,Mucambo,6631,6237,5520,5036
CE,2309102,Mulungu,4579,5182,6898,7287
CE,2309201,Nova Olinda,6004,5684,5224,4560
CE,2309300,Nova Russas,9968,8503,8421,7721
CE,2309409,Novo Oriente,14614,13410,13663,13223
CE,2309458,Ocara,14543,15212,16228,16402
CE,2309508,Orós,6589,6223,5706,5366
CE,2309607,Pacajus,8904,9769,10542,11163
CE,2309706,Pacatuba,3450,4668,8528,10204
CE,2309805,Pacoti,8113,7120,6607,6862
CE,2309904,Pacujá,2568,2377,2250,2263
CE,2310001,Palhano,3593,3907,4418,4351
CE,2310100,Palmácia,6049,5442,5842,7048
CE,2310209,Paracuru,9667,10868,11015,11047
CE,2310258,Paraipaba,12162,12782,14961,16606
CE,2310298,Cococi,,,,
CE,2310308,Parambu,20333,19752,17705,17203
CE,2310407,Paramoti,8091,6795,6424,5768
CE,2310506,Pedra Branca,23113,23395,20042,17380
CE,2310605,Penaforte,2869,2539,2198,1827
CE,2310704,Pentecoste,10526,13388,13358,14006
CE,2310803,Pereiro,9112,10116,9773,10324
CE,2310852,Pindoretama,8665,8133,6768,7403
CE,2310902,Piquet Carneiro,7709,7549,8261,8027
CE,2310951,Pires Ferreira,8272,5830,6425,6862
CE,2311009,Poranga,5647,4602,4100,4203
CE,2311108,Porteiras,11187,11178,9699,8872
CE,2311207,Potengi,4763,5153,5702,4562
CE,2311231,Potiretama,3982,3571,4009,3423
CE,2311264,Quiterianópolis,14107,13287,14127,13616
CE,2311306,Quixadá,20965,22766,23114,23119
CE,2311355,Quixelô,11364,11431,10988,10071
CE,2311405,Quixeramobim,29862,28635,29390,28463
CE,2311504,Quixeré,6660,7005,7541,7482
CE,2311603,Redenção,10667,12206,10912,11281
CE,2311702,Reriutaba,12156,11490,9470,8865
CE,2311801,Russas,20456,21997,23136,24881
CE,2311900,Saboeiro,9415,8428,7916,7297
CE,2311959,Salitre,8774,9436,9980,9190
CE,2312007,Santana do Acaraú,15157,13744,14260,14574
CE,2312106,Santana do Cariri,8941,8669,8619,8348
CE,2312205,Santa Quitéria,24348,23020,22608,20503
CE,2312304,São Benedito,20097,18924,19755,19624
CE,2312403,São Gonçalo do Amarante,12593,13531,15171,15353
CE,2312502,São João do Jaguaribe,5721,5906,5235,4731
CE,2312601,São Luís do Curu,4176,4113,4225,4371
CE,2312700,Senador Pompeu,10686,11543,10424,10763
CE,2312809,Senador Sá,2107,1803,1687,1784
CE,2312908,Sobral,22682,20768,,21923
CE,2313005,Solonópole,9295,9186,9211,8559
CE,2313104,Tabuleiro do Norte,12073,11246,10926,10398
CE,2313203,Tamboril,16627,13572,12226,11249
CE,2313252,Tarrafas,6426,7266,6531,6286
CE,2313302,Tauá,26133,25227,24833,23457
CE,2313351,Tejuçuoca,8288,9362,9922,10492
CE,2313401,Tianguá,18470,20770,21964,23073
CE,2313500,Trairi,31034,30114,33442,32638
CE,2313559,Tururu,6302,6220,7911,9120
CE,2313609,Ubajara,15005,14605,15374,16437
CE,2313708,Umari,4469,3895,3722,3627
CE,2313757,Umirim,6887,7283,7498,7711
CE,2313807,Uruburetama,5116,5274,6197,5076
CE,2313906,Uruoca,4858,5358,5730,5212
CE,2313955,Varjota,3084,3114,3233,3177
CE,2314003,Várzea Alegre,16117,15576,15743,14538
CE,2314102,Viçosa do Ceará,30604,30949,36351,37128
CE,2399919,Entre Rios,,,,
CE,2399929,Mecejana,,,,
CE,2399939,Vertentes,,,,
DF,5300108,Brasília,129698,89647,,87950
ES,3200102,Afonso Cláudio,25321,17769,15962,15236
ES,3200136,Águia Branca,7661,7258,6490,6468
ES,3200169,Água Doce do Norte,7183,6638,5311,5072
ES,3200201,Alegre,12637,11973,10522,9256
ES,3200300,Alfredo Chaves,7751,8002,7525,7410
ES,3200359,Alto Rio Novo,3801,3396,2972,3061
ES,3200409,Anchieta,6158,5965,5773,5741
ES,3200508,Apiacá,3087,2729,2465,2301
ES,3200607,Aracruz,9663,10179,9118,10381
ES,3200706,Atilio Vivacqua,3875,4272,4069,3734
ES,3200805,Baixo Guandu,8294,8143,7060,6569
ES,3200904,Barra de São Francisco,16804,16941,14932,14292
ES,3201001,Boa Esperança,4399,4510,3420,3960
ES,3201100,Bom Jesus do Norte,766,894,1054,777
ES,3201159,Brejetuba,,9934,8164,8499
ES,3201209,Cachoeiro de Itapemirim,22909,19478,,16300
ES,3201308,Cariacica,10892,11305,,11095
ES,3201407,Castelo,14657,15207,13118,12930
ES,3201506,Colatina,22968,21413,13818,13393
ES,3201605,Conceição da Barra,6813,7175,7375,5874
ES,3201704,Conceição do Castelo,6364,6542,5906,5783
ES,3201803,Divino de São Lourenço,3063,3205,3051,2774
ES,3201902,Domingos Martins,21092,24739,23328,24106
ES,3202009,Dores do Rio Preto,3390,3003,2771,2850
ES,3202108,Ecoporanga,10477,11085,9133,8433
ES,3202207,Fundão,2332,2208,2222,2647
ES,3202256,Governador Lindenberg,,,6467,6643
ES,3202306,Guaçuí,5868,6300,5939,5450
ES,3202405,Guarapari,6018,5811,5095,4758
ES,3202454,Ibatiba,7578,8614,7808,8988
ES,3202504,Ibiraçu,2256,2739,2832,2712
ES,3202553,Ibitirama,6184,6601,5914,5780
ES,3202603,Iconha,6916,6688,5213,5246
ES,3202652,Irupi,7137,6817,6591,7286
ES,3202702,Itaguaçu,7337,7458,6405,6080
ES,3202801,Itapemirim,17453,11988,11134,11658
ES,3202900,Itarana,7496,7949,6762,6786
ES,3203007,Iúna,11562,12237,10454,11708
ES,3203056,Jaguaré,9414,8840,8531,9645
ES,3203106,Jerônimo Monteiro,3823,3459,2751,2344
ES,3203130,João Neiva,3925,4816,2637,3057
ES,3203163,Laranja da Terra,8123,8081,7784,7298
ES,3203205,Linhares,33367,19700,19918,19739
ES,3203304,Mantenópolis,5135,4832,4441,4965
ES,3203320,Marataízes,,6846,7003,6526
ES,3203346,Marechal Floriano,6026,6918,6649,6841
ES,3203353,Marilândia,6194,5943,5399,5459
ES,3203403,Mimoso do Sul,12634,12916,11435,9670
ES,3203502,Montanha,4569,4331,4632,4327
ES,3203601,Mucurici,4762,2730,2236,2065
ES,3203700,Muniz Freire,12825,12478,10698,9727
ES,3203809,Muqui,4892,5028,4715,5087
ES,3203908,Nova Venécia,15837,15625,15259,15200
ES,3204005,Pancas,11773,11560,9192,11449
ES,3204054,Pedro Canário,1794,1769,1783,1741
ES,3204104,Pinheiros,7023,7350,4548,5177
ES,3204203,Piúma,796,886,860,674
ES,3204252,Ponto Belo,,1396,1507,1391
ES,3204302,Presidente Kennedy,7193,7025,6759,6874
ES,3204351,Rio Bananal,11976,11977,11059,10742
ES,3204401,Rio Novo do Sul,5111,5491,5184,5379
ES,3204500,Santa Leopoldina,9841,9997,9882,9625
ES,3204559,Santa Maria de Jetibá,20686,23672,21534,22379
ES,3204609,Santa Teresa,16712,10908,9901,10055
ES,3204658,São Domingos do Norte,4846,4813,4698,4564
ES,3204708,São Gabriel da Palha,11941,8223,7376,7534
ES,3204807,São José do Calçado,4246,3522,2646,2058
ES,3204906,São Mateus,21684,21456,21578,24487
ES,3204955,São Roque do Canaã,,5949,5366,5689
ES,3205002,Serra,1661,1560,,2817
ES,3205010,Sooretama,,6850,6998,6970
ES,3205036,Vargem Alta,9762,12454,12420,12408
ES,3205069,Venda Nova do Imigrante,7875,6253,5863,5638
ES,3205101,Viana,3757,3855,4232,5369
ES,3205150,Vila Pavão,6837,6387,6032,5674
ES,3205176,Vila Valério,,9782,8789,8788
ES,3205200,Vila Velha,1499,1340,,2011
ES,3205309,Vitória,,,,0
ES,3299919,Riacho,,,,
ES,3299929,Ponte do Itabapoana,,,,
GO,5200050,Abadia de Goiás,,1875,1905,1795
GO,5200100,Abadiânia,3988,4246,4833,4979
GO,5200134,Acreúna,2677,2418,2129,2583
GO,5200159,Adelândia,533,421,439,270
GO,5200175,Água Fria de Goiás,2459,2866,2926,2953
GO,5200209,Água Limpa,648,646,627,587
GO,5200258,Águas Lindas de Goiás,,163,343,240
GO,5200308,Alexânia,7667,4112,3398,4138
GO,5200506,Aloândia,285,393,304,282
GO,5200555,Alto Horizonte,1001,944,694,642
GO,5200605,Alto Paraíso de Goiás,1957,2003,2043,1666
GO,5200803,Alvorada do Norte,1221,773,1147,1211
GO,5200829,Amaralina,,1903,2349,2333
GO,5200852,Americano do Brasil,590,817,327,790
GO,5200902,Amorinópolis,1677,1706,1220,1438
GO,5201108,Anápolis,20305,7921,,5858
GO,5201207,Anhanguera,64,55,47,65
GO,5201306,Anicuns,4400,4025,2477,2928
GO,5201405,Aparecida de Goiânia,,845,,464
GO,5201454,Aparecida do Rio Doce,548,595,614,477
GO,5201504,Aporé,1309,1331,1263,1262
GO,5201603,Araçu,775,623,537,445
GO,5201702,Aragarças,515,474,380,688
GO,5201801,Aragoiânia,2322,2162,2097,2837
GO,5202155,Araguapaz,2050,2369,2264,2311
GO,5202353,Arenópolis,1581,1765,1379,1358
GO,5202502,Aruanã,1034,1215,1127,1318
GO,5202601,Aurilândia,1211,1156,957,850
GO,5202809,Avelinópolis,963,836,571,573
GO,5203104,Baliza,2937,1193,2256,2620
GO,5203203,Barro Alto,6373,2317,2207,2465
GO,5203302,Bela Vista de Goiás,7331,6932,6319,6599
GO,5203401,Bom Jardim de Goiás,2134,2154,2270,2074
GO,5203500,Bom Jesus de Goiás,1689,1511,1356,1474
GO,5203559,Bonfinópolis,591,445,577,515
GO,5203575,Bonópolis,,1467,1895,2202
GO,5203609,Brazabrantes,1071,1049,1046,1062
GO,5203807,Britânia,914,990,988,966
GO,5203906,Buriti Alegre,1354,1347,762,642
GO,5203939,Buriti de Goiás,1034,961,751,825
GO,5203962,Buritinópolis,1817,1732,1600,1436
GO,5204003,Cabeceiras,1588,1854,1349,1849
GO,5204102,Cachoeira Alta,2770,2565,2138,2171
GO,5204201,Cachoeira de Goiás,228,271,304,246
GO,5204250,Cachoeira Dourada,4603,4585,2482,2897
GO,5204300,Caçu,2160,2483,2349,2548
GO,5204409,Caiapônia,3724,3854,4254,4488
GO,5204508,Caldas Novas,2578,2352,2134,2759
GO,5204557,Caldazinha,1789,1665,1418,1407
GO,5204607,Campestre de Goiás,751,1179,1135,1011
GO,5204656,Campinaçu,2131,1825,1646,1483
GO,5204706,Campinorte,2943,2567,2249,2116
GO,5204805,Campo Alegre de Goiás,1961,1657,1607,1579
GO,5204854,Campo Limpo de Goiás,,,1062,952
GO,5204904,Campos Belos,2583,2840,2312,2204
GO,5204953,Campos Verdes,1061,843,542,544
GO,5205000,Carmo do Rio Verde,4518,2759,2120,1874
GO,5205059,Castelândia,378,391,325,294
GO,5205109,Catalão,6685,6741,5411,5583
GO,5205208,Caturaí,1307,1213,1136,1022
GO,5205307,Cavalcante,6448,5496,5899,4650
GO,5205406,Ceres,4900,4086,905,932
GO,5205455,Cezarina,3091,2129,2234,1950
GO,5205471,Chapadão do Céu,614,960,934,1123
GO,5205497,Cidade Ocidental,4884,5912,2599,12261
GO,5205513,Cocalzinho de Goiás,7028,8626,8666,10963
GO,5205521,Colinas do Sul,1648,1453,1367,998
GO,5205703,Córrego do Ouro,1592,1364,1062,999
GO,5205802,Corumbá de Goiás,4109,4082,3742,3945
GO,5205901,Corumbaíba,1926,1800,1894,1874
GO,5206206,Cristalina,7262,6547,6322,8159
GO,5206305,Cristianópolis,557,553,571,460
GO,5206404,Crixás,5615,3638,3031,3442
GO,5206503,Cromínia,1074,943,892,880
GO,5206602,Cumari,755,804,615,545
GO,5206701,Damianópolis,2232,1801,1661,1439
GO,5206800,Damolândia,804,688,552,565
GO,5206909,Davinópolis,905,815,657,656
GO,5207105,Diorama,1338,1056,841,973
GO,5207253,Doverlândia,3079,3229,3271,2976
GO,5207352,Edealina,1440,1337,1161,1164
GO,5207402,Edéia,2318,2116,1740,1728
GO,5207501,Estrela do Norte,454,410,400,389
GO,5207535,Faina,4573,3721,3056,3134
GO,5207600,Fazenda Nova,2877,2470,2116,2244
GO,5207808,Firminópolis,2243,2270,2074,2802
GO,5207907,Flores de Goiás,3301,5289,7507,8896
GO,5208004,Formosa,8786,9366,10388,8062
GO,5208103,Formoso,1747,1569,1560,1276
GO,5208152,Gameleira de Goiás,,,2284,2181
GO,5208301,Divinópolis de Goiás,2158,2179,2228,1471
GO,5208400,Goianápolis,866,866,1050,1004
GO,5208509,Goiandira,919,768,673,727
GO,5208608,Goianésia,4745,4248,3872,3889
GO,5208707,Goiânia,5977,7201,,4925
GO,5208806,Goianira,659,655,562,609
GO,5208905,Goiás,7843,7319,6932,6089
GO,5209101,Goiatuba,3652,3324,2677,2551
GO,5209150,Gouvelândia,1210,1111,1041,1054
GO,5209200,Guapó,2879,3947,3390,2643
GO,5209291,Guaraíta,1619,1315,916,934
GO,5209408,Guarani de Goiás,3164,2970,2362,2495
GO,5209457,Guarinos,2036,1519,1237,1168
GO,5209606,Heitoraí,852,1156,1088,926
GO,5209705,Hidrolândia,5412,5250,4389,6928
GO,5209804,Hidrolina,1508,1507,1166,1049
GO,5209903,Iaciara,2489,3297,3641,3127
GO,5209937,Inaciolândia,1170,1181,1068,884
GO,5209952,Indiara,2630,2363,2295,2033
GO,5210000,Inhumas,4077,3921,2562,3143
GO,5210109,Ipameri,3258,3788,3566,3399
GO,5210158,Ipiranga de Goiás,,,1970,1572
